x,y
-0.393393,0.20333
-0.391391,0.204425
-0.389389,0.205564
-0.387387,0.206747
-0.385385,0.207978
-0.383383,0.209257
-0.381381,0.210586
-0.379379,0.211965
-0.377377,0.213396
-0.375375,0.21488
-0.373373,0.216418
-0.371371,0.218009
-0.369369,0.219656
-0.367367,0.221358
-0.365365,0.223115
-0.363363,0.224927
-0.361361,0.226796
-0.359359,0.22872
-0.357357,0.2307
-0.355355,0.232734
-0.353353,0.234824
-0.351351,0.236968
-0.349349,0.239166
-0.347347,0.241417
-0.345345,0.243721
-0.343343,0.246076
-0.341341,0.248482
-0.339339,0.250939
-0.337337,0.253444
-0.335335,0.255997
-0.333333,0.258597
-0.331331,0.261242
-0.329329,0.263932
-0.327327,0.266666
-0.325325,0.269442
-0.323323,0.272259
-0.321321,0.275115
-0.319319,0.27801
-0.317317,0.280943
-0.315315,0.283912
-0.313313,0.286915
-0.311311,0.289952
-0.309309,0.293022
-0.307307,0.296123
-0.305305,0.299255
-0.303303,0.302416
-0.301301,0.305605
-0.299299,0.308821
-0.297297,0.312064
-0.295295,0.315332
-0.293293,0.318624
-0.291291,0.321941
-0.289289,0.325281
-0.287287,0.328643
-0.285285,0.332027
-0.283283,0.335433
-0.281281,0.33886
-0.279279,0.342307
-0.277277,0.345775
-0.275275,0.349263
-0.273273,0.352772
-0.271271,0.3563
-0.269269,0.359849
-0.267267,0.363418
-0.265265,0.367008
-0.263263,0.370618
-0.261261,0.374249
-0.259259,0.377902
-0.257257,0.381577
-0.255255,0.385275
-0.253253,0.388995
-0.251251,0.39274
-0.249249,0.39651
-0.247247,0.400304
-0.245245,0.404126
-0.243243,0.407974
-0.241241,0.411852
-0.239239,0.415758
-0.237237,0.419695
-0.235235,0.423663
-0.233233,0.427665
-0.231231,0.4317
-0.229229,0.43577
-0.227227,0.439877
-0.225225,0.444022
-0.223223,0.448205
-0.221221,0.452429
-0.219219,0.456694
-0.217217,0.461003
-0.215215,0.465355
-0.213213,0.469752
-0.211211,0.474196
-0.209209,0.478688
-0.207207,0.483229
-0.205205,0.48782
-0.203203,0.492463
-0.201201,0.497158
-0.199199,0.501906
-0.197197,0.506708
-0.195195,0.511566
-0.193193,0.51648
-0.191191,0.521451
-0.189189,0.526479
-0.187187,0.531566
-0.185185,0.536711
-0.183183,0.541916
-0.181181,0.54718
-0.179179,0.552504
-0.177177,0.557888
-0.175175,0.563332
-0.173173,0.568836
-0.171171,0.5744
-0.169169,0.580023
-0.167167,0.585706
-0.165165,0.591447
-0.163163,0.597246
-0.161161,0.603103
-0.159159,0.609016
-0.157157,0.614984
-0.155155,0.621007
-0.153153,0.627082
-0.151151,0.633209
-0.149149,0.639387
-0.147147,0.645612
-0.145145,0.651884
-0.143143,0.658201
-0.141141,0.66456
-0.139139,0.67096
-0.137137,0.677398
-0.135135,0.683871
-0.133133,0.690377
-0.131131,0.696914
-0.129129,0.703478
-0.127127,0.710066
-0.125125,0.716676
-0.123123,0.723304
-0.121121,0.729947
-0.119119,0.736601
-0.117117,0.743263
-0.115115,0.74993
-0.113113,0.756597
-0.111111,0.76326
-0.109109,0.769917
-0.107107,0.776562
-0.105105,0.783192
-0.103103,0.789802
-0.101101,0.796389
-0.0990991,0.802948
-0.0970971,0.809474
-0.0950951,0.815963
-0.0930931,0.822411
-0.0910911,0.828814
-0.0890891,0.835166
-0.0870871,0.841463
-0.0850851,0.8477
-0.0830831,0.853873
-0.0810811,0.859978
-0.0790791,0.866008
-0.0770771,0.871961
-0.0750751,0.877831
-0.0730731,0.883614
-0.0710711,0.889305
